species,individual,longitude,latitude,UTMeasting,UTMnorthing,UTMzone,timestampUTC,timestamp_local,timezone,daynight
Puma concolor,F53,-112.0504639,38.2454081,408079.0524335196,4233565.7829285925,12N,2014-04-26T11:02:27Z,2014-04-26T05:02:27Z,Mountain Daylight Time,0
Puma concolor,F53,-112.04856,38.2449319,408245.0591133719,4233511.053887556,12N,2014-04-26T19:01:08Z,2014-04-26T13:01:08Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0505003,38.24521,408075.6176528397,4233543.837684861,12N,2014-04-26T23:01:13Z,2014-04-26T17:01:13Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0499697,38.2449692,408121.74607424997,4233516.591337377,12N,2014-04-27T03:02:21Z,2014-04-26T21:02:21Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0508114,38.2451822,408048.3589971924,4233541.062025992,12N,2014-04-27T07:01:04Z,2014-04-27T01:01:04Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0494333,38.2445906,408168.20896665443,4233474.0490637515,12N,2014-04-27T11:01:01Z,2014-04-27T05:01:01Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0477639,38.2438625,408313.3808147941,4233391.603099996,12N,2014-04-27T15:00:50Z,2014-04-27T09:00:50Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0487681,38.2467203,408229.09753945423,4233709.703100536,12N,2014-04-27T23:01:01Z,2014-04-27T17:01:01Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0503778,38.2454036,408086.5811546282,4233565.198086976,12N,2014-04-28T03:01:20Z,2014-04-27T21:01:20Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0504528,38.2453197,408079.9124291865,4233555.962939775,12N,2014-04-28T07:01:18Z,2014-04-28T01:01:18Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0492372,38.2469322,408188.3151346722,4233733.681063963,12N,2014-04-28T15:01:38Z,2014-04-28T09:01:38Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0461064,38.2447311,408459.5168036519,4233486.343104562,12N,2014-04-29T03:01:13Z,2014-04-28T21:01:13Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0504425,38.2453522,408080.8546887943,4233559.558945933,12N,2014-04-29T07:00:59Z,2014-04-29T01:00:59Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0504122,38.2453564,408083.5114549989,4233559.99488782,12N,2014-04-29T11:01:49Z,2014-04-29T05:01:49Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0519825,38.2471022,407948.3004760433,4233755.27168523,12N,2014-04-29T15:01:14Z,2014-04-29T09:01:14Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0521225,38.2470072,407935.9298772585,4233744.869643213,12N,2014-04-29T19:01:59Z,2014-04-29T13:01:59Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0443828,38.2456472,408611.49304352485,4233586.291072007,12N,2014-04-29T23:01:15Z,2014-04-29T17:01:15Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0480133,38.247825,408296.53509408067,4233831.533629798,12N,2014-04-30T03:01:22Z,2014-04-29T21:01:22Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0302356,38.2535583,409859.2454982026,4234450.239018603,12N,2014-04-30T11:01:08Z,2014-04-30T05:01:08Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0290575,38.2528953,409961.5081496261,4234375.524766246,12N,2014-04-30T15:01:12Z,2014-04-30T09:01:12Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0287681,38.2528706,409986.7996839707,4234372.502458019,12N,2014-04-30T19:01:01Z,2014-04-30T13:01:01Z,Mountain Daylight Time,1
Puma concolor,F53,-112.03559,38.2462656,409381.692943406,4233646.262908457,12N,2014-04-30T23:01:51Z,2014-04-30T17:01:51Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0450356,38.2504108,408560.337404476,4234115.510365476,12N,2014-05-01T03:00:58Z,2014-04-30T21:00:58Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0289439,38.2529925,409971.5678885089,4234386.199648328,12N,2014-05-01T07:01:36Z,2014-05-01T01:01:36Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0298042,38.2528636,409896.13402558863,4234372.734161274,12N,2014-05-01T11:00:59Z,2014-05-01T05:00:59Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0293475,38.2530403,409936.3126266456,4234391.8963571815,12N,2014-05-01T15:00:52Z,2014-05-01T09:00:52Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0293317,38.2528703,409937.48525882856,4234373.017592788,12N,2014-05-01T19:01:55Z,2014-05-01T13:01:55Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0302489,38.2534961,409858.00493589113,4234443.350194533,12N,2014-05-01T23:01:27Z,2014-05-01T17:01:27Z,Mountain Daylight Time,1
Puma concolor,F53,-112.050625,38.25471,408076.6735464019,4234598.0930783665,12N,2014-05-02T03:00:52Z,2014-05-01T21:00:52Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0534167,38.2475958,407823.4236898151,4233811.469720563,12N,2014-05-02T07:02:05Z,2014-05-02T01:02:05Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0312131,38.2535683,409773.72904939065,4234452.301360884,12N,2014-05-02T11:02:29Z,2014-05-02T05:02:29Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0302231,38.2521544,409858.6048270436,4234294.448557473,12N,2014-05-02T15:01:08Z,2014-05-02T09:01:08Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0297208,38.2527883,409903.33840598445,4234364.297580668,12N,2014-05-02T19:01:20Z,2014-05-02T13:01:20Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0311583,38.2535389,409778.4875578317,4234448.985668697,12N,2014-05-02T23:01:16Z,2014-05-02T17:01:16Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0112078,38.2838297,411560.84942132724,4237790.8252616385,12N,2014-05-03T03:01:10Z,2014-05-02T21:01:10Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0163906,38.2931339,411118.90527071524,4238828.20430167,12N,2014-05-03T07:01:18Z,2014-05-03T01:01:18Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0166111,38.2932494,411099.7634927825,4238841.23239777,12N,2014-05-03T11:01:53Z,2014-05-03T05:01:53Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0296633,38.3069392,409975.27194881195,4240372.911436661,12N,2014-05-03T15:01:09Z,2014-05-03T09:01:09Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0307236,38.3081667,409884.08532860654,4240510.150783486,12N,2014-05-03T19:02:21Z,2014-05-03T13:02:21Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0321025,38.3166642,409774.0563915827,4241454.397595911,12N,2014-05-03T23:00:59Z,2014-05-03T17:00:59Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0449967,38.3206586,408651.8349565075,4241910.295525557,12N,2014-05-04T03:02:06Z,2014-05-03T21:02:06Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0360192,38.3426031,409463.932139214,4244336.476006465,12N,2014-05-04T07:01:27Z,2014-05-04T01:01:27Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0325469,38.3485389,409774.74343677243,4244991.730562124,12N,2014-05-04T11:00:53Z,2014-05-04T05:00:53Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0332633,38.3685669,409737.01617492345,4247214.799038682,12N,2014-05-04T15:00:59Z,2014-05-04T09:00:59Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0332256,38.3684897,409740.2137258247,4247206.19580623,12N,2014-05-04T19:01:18Z,2014-05-04T13:01:18Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0349492,38.3704028,409592.0213844088,4247420.166675305,12N,2014-05-04T23:00:55Z,2014-05-04T17:00:55Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0350847,38.3703522,409580.12151331676,4247414.684678875,12N,2014-05-05T03:01:15Z,2014-05-04T21:01:15Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0350572,38.3703428,409582.5121399553,4247413.614681417,12N,2014-05-05T11:00:57Z,2014-05-05T05:00:57Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0365397,38.3718817,409454.9228558395,4247585.8295996655,12N,2014-05-05T15:01:18Z,2014-05-05T09:01:18Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0349828,38.3706481,409589.39142722735,4247447.41888715,12N,2014-05-05T19:01:38Z,2014-05-05T13:01:38Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0348772,38.370505,409598.4382640406,4247431.436594196,12N,2014-05-05T23:01:06Z,2014-05-05T17:01:06Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0343967,38.384934199999996,409658.36132971226,4249032.079449185,12N,2014-05-06T03:01:20Z,2014-05-05T21:01:20Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0280858,38.3846156,410209.1594486877,4248990.565655516,12N,2014-05-06T07:01:18Z,2014-05-06T01:01:18Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0158911,38.3912797,411282.3875022229,4249718.239439267,12N,2014-05-06T11:00:59Z,2014-05-06T05:00:59Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0112756,38.4145661,411713.80148676457,4252297.755768681,12N,2014-05-06T15:00:49Z,2014-05-06T09:00:49Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0228,38.3917414,410679.58759925456,4249776.138452349,12N,2014-05-06T19:02:42Z,2014-05-06T13:02:42Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0103786,38.4137708,411791.1460357607,4252208.647639494,12N,2014-05-06T23:01:13Z,2014-05-06T17:01:13Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0103078,38.4137578,411797.3114134687,4252207.137377509,12N,2014-05-07T03:02:48Z,2014-05-06T21:02:48Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0101131,38.4137992,411814.35999920557,4252211.545045826,12N,2014-05-07T07:01:54Z,2014-05-07T01:01:54Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0101533,38.4137231,411810.7578323321,4252203.139143339,12N,2014-05-07T11:01:37Z,2014-05-07T05:01:37Z,Mountain Daylight Time,0
Puma concolor,F53,-112.01087390000001,38.4136681,411747.778999848,4252197.72561277,12N,2014-05-07T15:01:37Z,2014-05-07T09:01:37Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0106797,38.4138789,411764.99002611043,4252220.93093947,12N,2014-05-07T19:01:35Z,2014-05-07T13:01:35Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0102228,38.4138422,411804.83493795426,4252216.421420421,12N,2014-05-07T23:00:59Z,2014-05-07T17:00:59Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0216475,38.4170408,410811.3365837528,4252582.340958352,12N,2014-05-08T03:02:06Z,2014-05-07T21:02:06Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0311842,38.4179744,409979.9316211062,4252695.205853397,12N,2014-05-08T07:01:04Z,2014-05-08T01:01:04Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0311789,38.417945,409980.3578222862,4252691.938332736,12N,2014-05-08T11:01:17Z,2014-05-08T05:01:17Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0355472,38.4167422,409597.50623024715,4252562.744999011,12N,2014-05-08T15:01:41Z,2014-05-08T09:01:41Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0363325,38.4171331,409529.43597021064,4252606.89120931,12N,2014-05-08T23:01:10Z,2014-05-08T17:01:10Z,Mountain Daylight Time,1
Puma concolor,F53,-112.03635,38.4173394,409528.16552300716,4252629.800289257,12N,2014-05-09T03:01:15Z,2014-05-08T21:01:15Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0362778,38.4173517,409534.483976176,4252631.094299746,12N,2014-05-09T07:01:05Z,2014-05-09T01:01:05Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0362661,38.4171917,409535.30584105686,4252613.328552937,12N,2014-05-09T15:01:42Z,2014-05-09T09:01:42Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0363497,38.4172153,409528.036922096,4252616.02934201,12N,2014-05-09T23:00:57Z,2014-05-09T17:00:57Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0364592,38.4170825,409518.31181659224,4252601.400761063,12N,2014-05-10T11:00:59Z,2014-05-10T05:00:59Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0353425,38.4170061,409615.7056766569,4252591.827738536,12N,2014-05-10T15:02:59Z,2014-05-10T09:02:59Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0354861,38.4169969,409603.15777021705,4252590.94765805,12N,2014-05-10T19:01:40Z,2014-05-10T13:01:40Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0342586,38.4119631,409704.0542582432,4252031.173741315,12N,2014-05-10T23:00:59Z,2014-05-10T17:00:59Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9922425,38.3968297,413354.2888130392,4250311.60737261,12N,2014-05-11T03:02:38Z,2014-05-10T21:02:38Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9753178,38.4064917,414843.57733766997,4251367.972585,12N,2014-05-11T07:01:12Z,2014-05-11T01:01:12Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9849442,38.3828653,413975.0700404347,4248755.241410675,12N,2014-05-11T23:01:00Z,2014-05-11T17:01:00Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0074364,38.3757756,412001.96813935775,4247989.755792165,12N,2014-05-12T03:02:12Z,2014-05-11T21:02:12Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9965286,38.3769761,412956.20873416413,4248112.6215736,12N,2014-05-12T11:01:38Z,2014-05-12T05:01:38Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0017389,38.3871936,412513.40293823206,4249251.316169119,12N,2014-05-12T19:01:08Z,2014-05-12T13:01:08Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9881886,38.3928733,413703.593012005,4249868.791501499,12N,2014-05-12T23:01:29Z,2014-05-12T17:01:29Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9747689,38.4259569,414914.3391885602,4253527.395761949,12N,2014-05-13T03:02:23Z,2014-05-12T21:02:23Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9854653,38.4127864,413965.02880478674,4252075.8745683255,12N,2014-05-13T15:01:29Z,2014-05-13T09:01:29Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9842647,38.4141933,414071.51473371545,4252230.869794746,12N,2014-05-13T19:01:12Z,2014-05-13T13:01:12Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9812922,38.4235314,414342.0553435633,4253264.294427566,12N,2014-05-13T23:01:12Z,2014-05-13T17:01:12Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9945225,38.4185919,413181.2303157599,4252728.564950242,12N,2014-05-14T03:01:14Z,2014-05-13T21:01:14Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9870511,38.4271575,413843.65242089645,4253672.02769566,12N,2014-05-14T07:00:57Z,2014-05-14T01:00:57Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9827867,38.4358497,414226.1704659128,4254632.5717077525,12N,2014-05-14T11:01:28Z,2014-05-14T05:01:28Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9833975,38.4137103,414146.65330705175,4252176.466492667,12N,2014-05-14T15:01:29Z,2014-05-14T09:01:29Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9834372,38.4138158,414143.31216883985,4252188.21012823,12N,2014-05-14T19:01:42Z,2014-05-14T13:01:42Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9928783,38.4161894,413321.89631829323,4252460.427282704,12N,2014-05-14T23:01:18Z,2014-05-14T17:01:18Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9878433,38.4221803,413768.58396267454,4253120.4788446985,12N,2014-05-15T03:01:21Z,2014-05-14T21:01:21Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0085514,38.4136436,411950.51507329335,4252192.786548707,12N,2014-05-15T07:02:22Z,2014-05-15T01:02:22Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0328042,38.4203719,409841.4860468629,4252962.82551459,12N,2014-05-15T11:00:59Z,2014-05-15T05:00:59Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0306728,38.4126956,410018.0288648688,4252108.949426667,12N,2014-05-15T15:01:35Z,2014-05-15T09:01:35Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0223894,38.4094219,410737.19374020037,4251737.6354693705,12N,2014-05-15T19:01:33Z,2014-05-15T13:01:33Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0084414,38.4111583,411957.1025138978,4251916.903044782,12N,2014-05-15T23:00:59Z,2014-05-15T17:00:59Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0083231,38.4112336,411967.52241854765,4251925.145670692,12N,2014-05-16T03:01:20Z,2014-05-15T21:01:20Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0083617,38.4112378,411964.1574301242,4251925.648571861,12N,2014-05-16T07:01:42Z,2014-05-16T01:01:42Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0083694,38.4111778,411963.41235168604,4251918.998093716,12N,2014-05-16T11:01:12Z,2014-05-16T05:01:12Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9910111,38.4112144,413478.97295600007,4251906.628900035,12N,2014-05-16T15:01:53Z,2014-05-16T09:01:53Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9899803,38.4152667,413573.7976761745,4252355.3204768915,12N,2014-05-16T19:01:00Z,2014-05-16T13:01:00Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9903881,38.4209233,413544.93819830584,4252983.380750523,12N,2014-05-16T23:00:56Z,2014-05-16T17:00:56Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9752694,38.4111672,414853.2902681989,4251886.73788162,12N,2014-05-17T03:01:48Z,2014-05-16T21:01:48Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9931167,38.3796431,413257.41992192145,4248405.34728547,12N,2014-05-17T07:01:12Z,2014-05-17T01:01:12Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0053075,38.3579467,412166.38098986965,4246009.379741493,12N,2014-05-17T11:01:19Z,2014-05-17T05:01:19Z,Mountain Daylight Time,0
Puma concolor,F53,-112.02306,38.3572103,410614.40329425497,4245944.706405017,12N,2014-05-17T15:01:06Z,2014-05-17T09:01:06Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0167714,38.3610319,411168.52751490264,4246362.692155367,12N,2014-05-17T19:01:01Z,2014-05-17T13:01:01Z,Mountain Daylight Time,1
Puma concolor,F53,-112.0106881,38.3724067,411713.83623685385,4247619.037828003,12N,2014-05-17T23:01:06Z,2014-05-17T17:01:06Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9952361,38.3671628,413057.3646588276,4247022.489883056,12N,2014-05-18T03:01:20Z,2014-05-17T21:01:20Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9926186,38.3785858,413299.6648263603,4248287.557846688,12N,2014-05-18T07:01:48Z,2014-05-18T01:01:48Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9988217,38.3922003,412774.1968138492,4249804.114069428,12N,2014-05-18T11:02:12Z,2014-05-18T05:02:12Z,Mountain Daylight Time,0
Puma concolor,F53,-112.0036556,38.3984094,412359.5452677823,4250497.679434605,12N,2014-05-18T15:02:23Z,2014-05-18T09:02:23Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9913606,38.4087486,413445.51728636335,4251633.342672462,12N,2014-05-18T19:01:01Z,2014-05-18T13:01:01Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9907119,38.4112536,413505.1421889423,4251910.697971387,12N,2014-05-18T23:02:43Z,2014-05-18T17:02:43Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9904019,38.4095631,413530.1928385728,4251722.823128575,12N,2014-05-19T03:01:36Z,2014-05-18T21:01:36Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9903672,38.4095667,413533.2267789369,4251723.190058792,12N,2014-05-19T07:00:59Z,2014-05-19T01:00:59Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9903533,38.4094419,413534.29165725864,4251709.328760133,12N,2014-05-19T11:01:14Z,2014-05-19T05:01:14Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9906039,38.4094667,413512.44134692464,4251712.315674164,12N,2014-05-19T15:01:09Z,2014-05-19T09:01:09Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9903394,38.4097078,413535.82214242895,4251738.820963552,12N,2014-05-19T19:00:54Z,2014-05-19T13:00:54Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9897347,38.4271892,413609.4424856384,4253678.057026133,12N,2014-05-19T23:02:12Z,2014-05-19T17:02:12Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9892256,38.4223617,413648.1326314898,4253141.901618992,12N,2014-05-20T07:01:06Z,2014-05-20T01:01:06Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9824311,38.4013567,414216.4209182617,4250804.767627452,12N,2014-05-20T15:01:01Z,2014-05-20T09:01:01Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9827503,38.4020211,414189.3340610366,4250878.788692699,12N,2014-05-20T19:01:05Z,2014-05-20T13:01:05Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9843797,38.3926017,414035.9021170168,4249835.097458607,12N,2014-05-20T23:01:10Z,2014-05-20T17:01:10Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9750714,38.3917189,414847.7619101906,4249728.505699402,12N,2014-05-21T03:02:04Z,2014-05-20T21:02:04Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9892336,38.4223853,413647.46237742767,4253144.527860549,12N,2014-05-21T07:01:22Z,2014-05-21T01:01:22Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9860717,38.4332194,413936.33907505847,4254343.765419349,12N,2014-05-21T11:01:06Z,2014-05-21T05:01:06Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9904908,38.4094622,413522.31073505915,4251711.710263966,12N,2014-05-21T15:01:24Z,2014-05-21T09:01:24Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9904589,38.4095889,413525.2469298859,4251725.739443671,12N,2014-05-21T19:01:28Z,2014-05-21T13:01:28Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9899853,38.4093753,413566.34237748024,4251701.593574355,12N,2014-05-22T03:01:50Z,2014-05-21T21:01:50Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9807494,38.4116053,414375.3606060143,4251940.42560119,12N,2014-05-22T07:01:18Z,2014-05-22T01:01:18Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9767008,38.4080694,414724.67706492654,4251544.317728758,12N,2014-05-22T11:01:18Z,2014-05-22T05:01:18Z,Mountain Daylight Time,0
Puma concolor,F53,-111.9821306,38.3987056,414239.5279695651,4250510.313041023,12N,2014-05-22T15:00:59Z,2014-05-22T09:00:59Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9837314,38.3958594,414096.3732939589,4250195.978732919,12N,2014-05-22T19:02:17Z,2014-05-22T13:02:17Z,Mountain Daylight Time,1
Puma concolor,F53,-111.9845703,38.3926692,414019.33692734496,4249842.765119879,12N,2014-05-22T23:01:08Z,2014-05-22T17:01:08Z,Mountain Daylight Time,1
